Time,Current,State
0.795000,0.037048,3
0.797500,-0.402396,3
0.800000,-0.240651,3
0.802500,-0.167406,3
0.805000,0.101159,3
0.807500,-0.200965,3
0.810000,-0.158230,3
0.812500,-0.121605,3
0.815000,-0.265039,3
0.817500,0.088976,3
0.820000,-0.033089,3
0.822500,-0.408454,3
0.825000,0.232422,3
0.827500,-0.167353,3
0.830000,-0.399278,3
0.832500,0.003558,3
0.835000,-0.136817,3
0.837500,-0.213112,3
0.840000,-0.084927,3
0.842500,-0.420611,3
0.845000,-0.078816,3
0.847500,-0.036081,3
0.850000,-0.005565,3
0.852500,-0.051330,3
0.855000,-0.036065,3
0.857500,-0.194750,3
0.860000,-0.152024,3
0.862500,0.034141,3
0.865000,0.049406,3
0.867500,0.253872,3
0.870000,0.021947,3
0.872500,-0.148948,3
0.875000,0.049427,3
0.877500,-0.252697,3
0.880000,0.018918,3
0.882500,-0.066527,3
0.885000,-0.118401,3
0.887500,-0.365586,3
0.890000,0.006729,3
0.892500,-0.429666,3
0.895000,-0.100070,3
0.897500,-0.444915,3
0.900000,-0.267910,3
0.902500,-0.469314,3
0.905000,-0.423539,3
0.907500,-0.344184,3
0.910000,-0.353339,3
0.912500,-0.295343,3
0.915000,-0.212948,3
0.917500,-0.136643,3
0.920000,-0.368567,3
0.922500,-0.335002,3
0.925000,-0.081697,3
0.927500,-0.658472,3
0.930000,-0.103046,3
0.932500,0.211289,3
0.935000,-0.051156,3
0.937500,-0.484500,3
0.940000,-0.179325,3
0.942500,-0.133540,3
0.945000,-0.222035,3
0.947500,-0.228129,3
0.950000,-0.478374,3
0.952500,-0.286109,3
0.955000,-0.148773,3
0.957500,0.016032,3
0.960000,-0.362383,3
0.962500,-0.313548,3
0.965000,-0.066352,3
0.967500,-0.356267,3
0.970000,-0.133482,3
0.972500,0.037424,3
0.975000,-0.292161,3
0.977500,-0.218916,3
0.980000,-0.060221,3
0.982500,-0.087675,3
0.985000,-0.099880,3
0.987500,-0.231105,3
0.990000,-0.047989,3
0.992500,-0.286024,3
0.995000,-0.166999,3
0.997500,-0.228024,3
1.000000,0.089362,3
1.002500,0.049697,3
1.005000,-0.316518,3
1.007500,-0.112042,3
1.010000,-0.398897,3
1.012500,-0.054042,3
1.015000,-0.423307,3
1.017500,-0.093711,3
1.020000,-0.038776,3
1.022500,-0.304271,3
1.025000,-0.221865,3
1.027500,-0.383600,3
1.030000,-0.044855,3
1.032500,0.010080,3
1.035000,-0.255414,3
1.037500,-0.090609,3
1.040000,-0.002104,3
1.042500,-0.096708,3
1.045000,-0.267603,3
1.047500,-0.597188,3
1.050000,-0.243173,3
1.052500,-0.096687,3
1.055000,-0.359132,3
1.057500,0.031503,3
1.060000,-0.291981,3
1.062500,0.025404,3
1.065000,-0.258401,3
1.067500,-0.078346,3
1.070000,-0.133270,3
1.072500,0.223795,3
1.075000,-0.121050,3
1.077500,-0.298044,3
1.080000,-0.230909,3
1.082500,0.016296,3
1.085000,0.138371,3
1.087500,-0.285823,3
1.090000,-0.032518,3
1.092500,0.098707,3
1.095000,-0.154577,3
1.097500,-0.246122,3
1.100000,-0.090477,3
1.102500,-0.218652,3
1.105000,-0.343766,3
1.107500,0.019399,3
