Time,Current,State
27.217000000000002,1.0,1
27.218,1.0,1
27.219,0.0,0
27.22,1.0,1
27.221,1.0,1
27.222,0.0,0
27.223,2.0,2
27.224,2.0,2
27.225,2.0,2
27.226,2.0,2
27.227,0.0,0
27.228,0.0,0
27.229,2.0,2
27.23,2.0,2
27.231,1.0,1
27.232,1.0,1
27.233,1.0,1
27.234,0.0,0
27.235,2.0,2
27.236,2.0,2
27.237000000000002,0.0,0
27.238,1.0,1
27.239,0.0,0
27.240000000000002,0.0,0
27.241,0.0,0
27.242,0.0,0
27.243000000000002,0.0,0
27.244,2.0,2
27.245,0.0,0
27.246000000000002,0.0,0
27.247,0.0,0
27.248,1.0,1
27.249000000000002,0.0,0
27.25,1.0,1
27.251,0.0,0
27.252,1.0,1
27.253,0.0,0
27.254,1.0,1
27.255,1.0,1
27.256,0.0,0
27.257,0.0,0
27.258,0.0,0
27.259,2.0,2
27.26,0.0,0
27.261,1.0,1
27.262,0.0,0
27.263,0.0,0
27.264,0.0,0
27.265,1.0,1
27.266000000000002,1.0,1
27.267,0.0,0
27.268,1.0,1
27.269000000000002,0.0,0
27.27,0.0,0
27.271,2.0,2
27.272000000000002,2.0,2
27.273,2.0,2
27.274,2.0,2
27.275000000000002,2.0,2
27.276,2.0,2
27.277,2.0,2
27.278000000000002,2.0,2
27.279,2.0,2
27.28,2.0,2
27.281,0.0,0
27.282,1.0,1
27.283,0.0,0
27.284,0.0,0
27.285,2.0,2
27.286,2.0,2
27.287,2.0,2
27.288,0.0,0
27.289,0.0,0
27.29,1.0,1
27.291,0.0,0
27.292,2.0,2
27.293,2.0,2
27.294,2.0,2
27.295,2.0,2
27.296,2.0,2
27.297,2.0,2
27.298000000000002,2.0,2
27.299,2.0,2
27.3,2.0,2
27.301000000000002,2.0,2
27.302,2.0,2
27.303,2.0,2
27.304000000000002,1.0,1
27.305,1.0,1
27.306,0.0,0
27.307000000000002,0.0,0
27.308,1.0,1
27.309,1.0,1
27.310000000000002,0.0,0
27.311,1.0,1
27.312,1.0,1
27.313,1.0,1
27.314,1.0,1
27.315,0.0,0
27.316,1.0,1
27.317,1.0,1
27.318,1.0,1
27.319,1.0,1
27.32,1.0,1
27.321,1.0,1
27.322,1.0,1
27.323,0.0,0
27.324,0.0,0
27.325,0.0,0
27.326,1.0,1
27.327,1.0,1
27.328,1.0,1
27.329,0.0,0
27.330000000000002,1.0,1
27.331,1.0,1
27.332,1.0,1
27.333000000000002,1.0,1
27.334,1.0,1
27.335,1.0,1
27.336000000000002,1.0,1
27.337,1.0,1
27.338,1.0,1
27.339000000000002,1.0,1
27.34,1.0,1
27.341,1.0,1
27.342000000000002,0.0,0
27.343,1.0,1
27.344,1.0,1
27.345,0.0,0
27.346,0.0,0
27.347,0.0,0
27.348,2.0,2
27.349,2.0,2
27.35,2.0,2
27.351,2.0,2
27.352,2.0,2
27.353,2.0,2
27.354,2.0,2
27.355,2.0,2
27.356,2.0,2
27.357,2.0,2
27.358,2.0,2
27.359,2.0,2
27.36,1.0,1
27.361,1.0,1
27.362000000000002,1.0,1
27.363,1.0,1
27.364,0.0,0
27.365000000000002,2.0,2
27.366,1.0,1
27.367,0.0,0
27.368000000000002,1.0,1
27.369,0.0,0
27.37,1.0,1
27.371000000000002,1.0,1
27.372,0.0,0
27.373,1.0,1
27.374000000000002,1.0,1
27.375,1.0,1
27.376,1.0,1
27.377,1.0,1
27.378,1.0,1
27.379,1.0,1
27.38,0.0,0
27.381,1.0,1
27.382,1.0,1
27.383,0.0,0
27.384,1.0,1
27.385,1.0,1
27.386,1.0,1
27.387,1.0,1
27.388,1.0,1
27.389,0.0,0
27.39,2.0,2
27.391000000000002,2.0,2
27.392,2.0,2
27.393,0.0,0
27.394000000000002,1.0,1
27.395,1.0,1
27.396,1.0,1
27.397000000000002,1.0,1
27.398,1.0,1
27.399,1.0,1
27.400000000000002,1.0,1
27.401,0.0,0
27.402,0.0,0
27.403000000000002,0.0,0
27.404,1.0,1
27.405,1.0,1
27.406,1.0,1
27.407,0.0,0
27.408,1.0,1
27.409,1.0,1
27.41,1.0,1
27.411,0.0,0
27.412,2.0,2
27.413,2.0,2
27.414,2.0,2
27.415,0.0,0
27.416,0.0,0
27.417,1.0,1
27.418,0.0,0
27.419,1.0,1
27.42,0.0,0
27.421,1.0,1
27.422,1.0,1
27.423000000000002,0.0,0
27.424,1.0,1
27.425,1.0,1
27.426000000000002,1.0,1
27.427,1.0,1
27.428,1.0,1
27.429000000000002,1.0,1
27.43,0.0,0
27.431,0.0,0
27.432000000000002,2.0,2
27.433,0.0,0
27.434,1.0,1
27.435000000000002,0.0,0
27.436,1.0,1
27.437,0.0,0
27.438,2.0,2
27.439,2.0,2
27.44,2.0,2
27.441,2.0,2
27.442,2.0,2
27.443,2.0,2
27.444,2.0,2
27.445,0.0,0
27.446,1.0,1
27.447,1.0,1
27.448,0.0,0
27.449,0.0,0
27.45,1.0,1
27.451,1.0,1
27.452,1.0,1
27.453,1.0,1
27.454,1.0,1
27.455000000000002,0.0,0
27.456,0.0,0
27.457,0.0,0
27.458000000000002,0.0,0
27.459,1.0,1
27.46,1.0,1
27.461000000000002,1.0,1
27.462,1.0,1
27.463,1.0,1
27.464000000000002,1.0,1
27.465,1.0,1
27.466,1.0,1
27.467000000000002,0.0,0
27.468,1.0,1
27.469,1.0,1
27.47,1.0,1
27.471,0.0,0
27.472,0.0,0
27.473,1.0,1
27.474,1.0,1
27.475,1.0,1
27.476,0.0,0
27.477,0.0,0
27.478,0.0,0
27.479,1.0,1
27.48,1.0,1
27.481,1.0,1
27.482,0.0,0
27.483,1.0,1
27.484,1.0,1
27.485,1.0,1
27.486,0.0,0
27.487000000000002,1.0,1
27.488,1.0,1
27.489,1.0,1
27.490000000000002,1.0,1
27.491,1.0,1
27.492,1.0,1
27.493000000000002,0.0,0
27.494,0.0,0
27.495,1.0,1
27.496000000000002,1.0,1
27.497,0.0,0
27.498,1.0,1
27.499000000000002,1.0,1
27.5,1.0,1
27.501,0.0,0
27.502,0.0,0
27.503,1.0,1
27.504,0.0,0
27.505,0.0,0
27.506,1.0,1
27.507,1.0,1
27.508,0.0,0
27.509,1.0,1
27.51,0.0,0
27.511,1.0,1
27.512,0.0,0
27.513,0.0,0
27.514,1.0,1
